Date,Open,High,Low,Close,Volume,Value
2022-01-25 14:00:00,43741000.0,44045000.0,43709000.0,44001000.0,265.31955378,11639453421.49303
2022-01-25 15:00:00,44001000.0,44069000.0,43762000.0,43762000.0,245.35052594,10771379045.35752
2022-01-25 16:00:00,43761000.0,44021000.0,43511000.0,43986000.0,246.28800089,10774809429.67912
2022-01-25 17:00:00,43986000.0,44470000.0,43910000.0,44015000.0,400.59189635,17675820809.52925
2022-01-25 18:00:00,44023000.0,44433000.0,43979000.0,44362000.0,201.07406405,8899128254.18713
2022-01-25 19:00:00,44383000.0,44812000.0,44320000.0,44455000.0,285.77615025,12727252117.71631
2022-01-25 20:00:00,44455000.0,44605000.0,44170000.0,44359000.0,419.14175585,18600937471.45057
2022-01-25 21:00:00,44334000.0,44800000.0,44186000.0,44564000.0,313.84931758,13975371133.00902
2022-01-25 22:00:00,44564000.0,44676000.0,44360000.0,44585000.0,222.33196264,9897122174.12196
2022-01-25 23:00:00,44573000.0,45200000.0,44215000.0,44220000.0,599.08176625,26778564920.59913
2022-01-26 00:00:00,44221000.0,44700000.0,43969000.0,44490000.0,375.93449864,16670496184.80053
2022-01-26 01:00:00,44516000.0,45110000.0,44486000.0,44817000.0,260.76931711,11690130949.16825
2022-01-26 02:00:00,44817000.0,45500000.0,44777000.0,45238000.0,442.25996773,20014334818.16499
2022-01-26 03:00:00,45234000.0,45572000.0,45125000.0,45434000.0,310.44424325,14094808291.21181
2022-01-26 04:00:00,45360000.0,45480000.0,44873000.0,45110000.0,176.92228409,8002810562.08225
2022-01-26 05:00:00,45110000.0,45114000.0,44551000.0,44870000.0,169.06947753,7578867719.25747
2022-01-26 06:00:00,44922000.0,44922000.0,44400000.0,44499000.0,136.71493351,6088542395.34931
2022-01-26 07:00:00,44479000.0,44764000.0,44412000.0,44732000.0,93.59209759,4172617565.6645
2022-01-26 08:00:00,44752000.0,45041000.0,44630000.0,44909000.0,215.05403964,9647085191.04486
2022-01-26 09:00:00,44905000.0,45050000.0,44520000.0,44669000.0,363.33249769,16284822665.08198
2022-01-26 10:00:00,44669000.0,45068000.0,44616000.0,44997000.0,231.37325293,10359214752.14385
2022-01-26 11:00:00,44997000.0,45170000.0,44914000.0,44961000.0,207.53603155,9350900803.50715
2022-01-26 12:00:00,44988000.0,45683000.0,44928000.0,45623000.0,403.12494625,18306888016.15585
2022-01-26 13:00:00,45622000.0,46240000.0,45423000.0,46180000.0,572.3744747,26230413080.97757
2022-01-26 14:00:00,46180000.0,46350000.0,45855000.0,45905000.0,601.205308,27671039839.7633
2022-01-26 15:00:00,45905000.0,45993000.0,45317000.0,45434000.0,390.89175377,17849120671.44847
2022-01-26 16:00:00,45355000.0,45542000.0,45176000.0,45500000.0,239.04292272,10844119135.04411
2022-01-26 17:00:00,45512000.0,45945000.0,45486000.0,45836000.0,226.87040338,10380462654.02256
2022-01-26 18:00:00,45829000.0,46200000.0,45799000.0,45909000.0,472.43561891,21727409512.05608
2022-01-26 19:00:00,45921000.0,46349000.0,45755000.0,46118000.0,310.02826596,14251322902.19189
2022-01-26 20:00:00,46138000.0,46429000.0,46003000.0,46315000.0,375.63380778,17350395841.9197
2022-01-26 21:00:00,46321000.0,46345000.0,45970000.0,46200000.0,301.26712248,13897836387.78893
2022-01-26 22:00:00,46199000.0,46750000.0,46031000.0,46689000.0,689.02670281,31962414529.23018
2022-01-26 23:00:00,46689000.0,47010000.0,46499000.0,46652000.0,765.98730787,35850002297.69852
2022-01-27 00:00:00,46649000.0,46901000.0,46020000.0,46163000.0,504.10413205,23367509469.41676
2022-01-27 01:00:00,46185000.0,46615000.0,46098000.0,46600000.0,206.55879378,9573461874.55626
2022-01-27 02:00:00,46600000.0,46685000.0,46200000.0,46207000.0,115.91888721,5381345489.38113
2022-01-27 03:00:00,46207000.0,46740000.0,45700000.0,46299000.0,270.41264247,12467126643.32196
2022-01-27 04:00:00,46246000.0,47460000.0,45690000.0,45980000.0,1166.65043295,54372486765.83071
2022-01-27 05:00:00,45968000.0,45969000.0,45000000.0,45347000.0,655.53431252,29734620190.44323
2022-01-27 06:00:00,45391000.0,45473000.0,44636000.0,44676000.0,391.12875629,17586356278.62421
2022-01-27 07:00:00,44667000.0,44969000.0,44521000.0,44842000.0,362.58349081,16204435612.80131
2022-01-27 08:00:00,44842000.0,45322000.0,44804000.0,45100000.0,321.37256254,14499387634.49947
2022-01-27 09:00:00,45100000.0,45650000.0,45012000.0,45478000.0,331.13861697,15035796941.57337
2022-01-27 10:00:00,45470000.0,45470000.0,44025000.0,44069000.0,529.98934746,23652226301.53983
2022-01-27 11:00:00,44068000.0,44389000.0,43960000.0,44348000.0,473.74684146,20907296614.25104
2022-01-27 12:00:00,44348000.0,44614000.0,43786000.0,44011000.0,369.4711902,16321341390.19001
2022-01-27 13:00:00,44034000.0,44290000.0,43906000.0,44247000.0,406.78426702,17934927678.2266
2022-01-27 14:00:00,44246000.0,44400000.0,44113000.0,44319000.0,363.77415457,16115936842.19679
2022-01-27 15:00:00,44317000.0,44498000.0,44156000.0,44461000.0,239.83745908,10636424561.6984
2022-01-27 16:00:00,44461000.0,44676000.0,44312000.0,44577000.0,286.22897387,12746188771.22244
2022-01-27 17:00:00,44577000.0,45000000.0,44200000.0,44907000.0,383.515627,17098613854.74871
2022-01-27 18:00:00,44946000.0,45200000.0,44788000.0,45001000.0,315.91070061,14226866168.19177
2022-01-27 19:00:00,45010000.0,45290000.0,44641000.0,44680000.0,244.84896436,11020467617.07787
2022-01-27 20:00:00,44683000.0,45198000.0,44680000.0,45085000.0,313.52170976,14113268173.08512
2022-01-27 21:00:00,45080000.0,45174000.0,44861000.0,45095000.0,308.81285965,13916132082.18811
2022-01-27 22:00:00,45094000.0,45198000.0,44840000.0,45197000.0,360.92171469,16280381099.80879
2022-01-27 23:00:00,45197000.0,45560000.0,45000000.0,45266000.0,498.26449289,22560271162.1751
2022-01-28 00:00:00,45266000.0,45329000.0,44710000.0,44865000.0,274.07862857,12342684646.25196
2022-01-28 01:00:00,44864000.0,44977000.0,44604000.0,44689000.0,181.65138215,8128482327.633
2022-01-28 02:00:00,44689000.0,44757000.0,44405000.0,44510000.0,120.80105869,5379063970.69404
2022-01-28 03:00:00,44510000.0,44560000.0,44255000.0,44453000.0,103.9864057,4614277220.53573
2022-01-28 04:00:00,44512000.0,44648000.0,44246000.0,44556000.0,119.32412032,5303780699.63555
2022-01-28 05:00:00,44559000.0,44798000.0,44211000.0,44218000.0,305.04960358,13552363649.68824
2022-01-28 06:00:00,44218000.0,44952000.0,44083000.0,44886000.0,255.82923191,11351735164.1554
2022-01-28 07:00:00,44818000.0,45500000.0,44600000.0,45341000.0,338.5462262,15275278124.56206
2022-01-28 08:00:00,45342000.0,45844000.0,45250000.0,45809000.0,362.11122469,16499159737.44895
2022-01-28 09:00:00,45800000.0,46100000.0,45550000.0,45709000.0,404.42795299,18503581830.79746
2022-01-28 10:00:00,45709000.0,45767000.0,45400000.0,45564000.0,373.24509808,17009056337.82073
2022-01-28 11:00:00,45566000.0,45633000.0,45350000.0,45549000.0,239.6174277,10892629345.6195
2022-01-28 12:00:00,45548000.0,45991000.0,45500000.0,45900000.0,321.03226314,14712657627.97681
2022-01-28 13:00:00,45939000.0,46072000.0,45630000.0,45831000.0,260.64719339,11964719157.20645
2022-01-28 14:00:00,45817000.0,45995000.0,45684000.0,45760000.0,183.4994362,8411792302.10347
2022-01-28 15:00:00,45751000.0,46079000.0,45543000.0,45543000.0,285.11917682,13071978423.47515
2022-01-28 16:00:00,45543000.0,45779000.0,45501000.0,45575000.0,258.32541752,11789580801.12301
2022-01-28 17:00:00,45541000.0,45650000.0,45290000.0,45542000.0,318.49168275,14480038675.92452
2022-01-28 18:00:00,45541000.0,45741000.0,45318000.0,45445000.0,253.10504575,11516852388.13606
2022-01-28 19:00:00,45471000.0,45578000.0,45301000.0,45563000.0,179.73328747,8171707726.30201
2022-01-28 20:00:00,45559000.0,45600000.0,45346000.0,45473000.0,235.80828363,10719992625.13604
2022-01-28 21:00:00,45467000.0,45643000.0,45060000.0,45199000.0,266.6933742,12086714444.59106
2022-01-28 22:00:00,45201000.0,45794000.0,45116000.0,45742000.0,280.56041609,12766063444.73741
2022-01-28 23:00:00,45764000.0,45931000.0,45500000.0,45715000.0,284.08419211,12999707854.18698
2022-01-29 00:00:00,45690000.0,46170000.0,45653000.0,46018000.0,299.7167165,13772906382.96887
2022-01-29 01:00:00,46019000.0,46151000.0,45748000.0,45855000.0,212.24258678,9758231079.46186
2022-01-29 02:00:00,45855000.0,45981000.0,45592000.0,45631000.0,131.11411989,5999420508.5616
2022-01-29 03:00:00,45631000.0,45921000.0,45594000.0,45826000.0,48.20896734,2203678270.71523
2022-01-29 04:00:00,45837000.0,46046000.0,45606000.0,46045000.0,59.49431251,2727151881.38078
2022-01-29 05:00:00,46045000.0,46666000.0,45933000.0,46568000.0,190.32797458,8820124820.06378
2022-01-29 06:00:00,46558000.0,46890000.0,46473000.0,46600000.0,168.73403152,7875861413.6484
2022-01-29 07:00:00,46579000.0,46790000.0,46501000.0,46527000.0,149.03583716,6957523327.30747
2022-01-29 08:00:00,46516000.0,46764000.0,46500000.0,46588000.0,161.88274165,7550391979.54168
2022-01-29 09:00:00,46592000.0,46951000.0,46500000.0,46779000.0,278.19669883,13015578270.20825
2022-01-29 10:00:00,46779000.0,46932000.0,46386000.0,46461000.0,259.57375463,12112253036.2328
2022-01-29 11:00:00,46461000.0,46644000.0,46388000.0,46432000.0,162.93693958,7582881817.33542
2022-01-29 12:00:00,46431000.0,46778000.0,46382000.0,46770000.0,131.88195403,6146672535.56097
2022-01-29 13:00:00,46778000.0,46989000.0,46662000.0,46869000.0,193.31187621,9065742079.55252
2022-01-29 14:00:00,46869000.0,46945000.0,46661000.0,46702000.0,131.13237395,6132784121.95162
2022-01-29 15:00:00,46719000.0,46850000.0,46667000.0,46784000.0,101.06385974,4725520013.75955
2022-01-29 16:00:00,46811000.0,46940000.0,46710000.0,46841000.0,198.40334214,9291618375.53643
2022-01-29 17:00:00,46841000.0,46900000.0,46700000.0,46711000.0,132.84264963,6213003067.05996
2022-01-29 18:00:00,46711000.0,46731000.0,46401000.0,46597000.0,204.87223997,9538734885.21999
2022-01-29 19:00:00,46597000.0,46659000.0,46469000.0,46647000.0,130.33932918,6067997915.382
2022-01-29 20:00:00,46646000.0,46779000.0,46563000.0,46765000.0,121.53518213,5671988416.64231
2022-01-29 21:00:00,46765000.0,46878000.0,46623000.0,46787000.0,157.87923883,7384624454.66803
2022-01-29 22:00:00,46787000.0,47200000.0,46700000.0,47176000.0,297.93598515,13999562755.27226
2022-01-29 23:00:00,47177000.0,47300000.0,46550000.0,46619000.0,311.6324864,14630251768.17235
2022-01-30 00:00:00,46615000.0,46675000.0,46180000.0,46467000.0,297.30245883,13823594403.96155
2022-01-30 01:00:00,46467000.0,46497000.0,46198000.0,46418000.0,119.72483944,5546360456.36494
2022-01-30 02:00:00,46418000.0,46656000.0,46418000.0,46501000.0,77.45383319,3605627288.43566
2022-01-30 03:00:00,46536000.0,46780000.0,46438000.0,46697000.0,42.10203192,1962894789.81018
2022-01-30 04:00:00,46689000.0,46900000.0,46645000.0,46837000.0,41.1159338,1924629404.21518
2022-01-30 05:00:00,46837000.0,47573000.0,46786000.0,47335000.0,270.61154543,12789642596.97322
2022-01-30 06:00:00,47326000.0,47746000.0,47285000.0,47414000.0,106.01215268,5040265347.2734
2022-01-30 07:00:00,47411000.0,47457000.0,47111000.0,47195000.0,85.41463464,4035280461.96029
2022-01-30 08:00:00,47195000.0,47225000.0,47000000.0,47146000.0,126.8924219,5978795789.67725
2022-01-30 09:00:00,47144000.0,47362000.0,46730000.0,46896000.0,283.94555073,13354433596.45284
2022-01-30 10:00:00,46896000.0,47125000.0,46849000.0,47030000.0,131.98680838,6201735829.64375
2022-01-30 11:00:00,47045000.0,47199000.0,47002000.0,47096000.0,91.64116043,4316962640.30367
2022-01-30 12:00:00,47096000.0,47157000.0,47025000.0,47048000.0,93.08322995,4383299460.93928
2022-01-30 13:00:00,47047000.0,47250000.0,47002000.0,47186000.0,76.77130007,3614990151.97054
2022-01-30 14:00:00,47186000.0,47362000.0,47140000.0,47266000.0,94.23285771,4453394829.59869
2022-01-30 15:00:00,47283000.0,47286000.0,47133000.0,47216000.0,73.2738031,3458917975.41597
2022-01-30 16:00:00,47155000.0,47363000.0,47147000.0,47352000.0,90.37257212,4273044585.01024
2022-01-30 17:00:00,47359000.0,47440000.0,47105000.0,47146000.0,131.92950282,6235142593.089
2022-01-30 18:00:00,47146000.0,47181000.0,46998000.0,47026000.0,129.41025276,6092919996.24342
2022-01-30 19:00:00,47039000.0,47182000.0,46999000.0,47182000.0,194.7870119,9185248059.66905
2022-01-30 20:00:00,47182000.0,47259000.0,47047000.0,47259000.0,151.57956043,7146241207.49283
2022-01-30 21:00:00,47259000.0,47300000.0,47047000.0,47145000.0,168.1898382,7933653947.16002
2022-01-30 22:00:00,47145000.0,47182000.0,47001000.0,47016000.0,106.84995076,5028739831.73971
2022-01-30 23:00:00,47016000.0,47119000.0,46735000.0,46850000.0,200.15468724,9380426453.56878
2022-01-31 00:00:00,46850000.0,47118000.0,46825000.0,46997000.0,113.41404333,5327064473.40497
2022-01-31 01:00:00,47003000.0,47089000.0,46873000.0,46914000.0,48.30246914,2268678830.0373
2022-01-31 02:00:00,46916000.0,47031000.0,46860000.0,47030000.0,64.21711308,3011222613.11491
2022-01-31 03:00:00,47020000.0,47051000.0,46861000.0,46862000.0,19.59408152,920379337.91288
2022-01-31 04:00:00,46921000.0,46930000.0,46618000.0,46704000.0,119.21932208,5572377071.30668
2022-01-31 05:00:00,46685000.0,46973000.0,46498000.0,46931000.0,106.73599703,4990368229.19531
2022-01-31 06:00:00,46872000.0,47000000.0,46705000.0,46997000.0,85.77484891,4019098156.78719
2022-01-31 07:00:00,46997000.0,47133000.0,46850000.0,47133000.0,93.13972102,4378035735.68673
2022-01-31 08:00:00,47133000.0,47500000.0,47132000.0,47208000.0,200.37955148,9480705855.88869
2022-01-31 09:00:00,47208000.0,47277000.0,45812000.0,45839000.0,455.15107788,21168046217.4172
2022-01-31 10:00:00,45839000.0,45945000.0,45624000.0,45736000.0,452.08654356,20691837798.80691
2022-01-31 11:00:00,45736000.0,46080000.0,45624000.0,46013000.0,343.5608059,15768576795.65778
2022-01-31 12:00:00,45952000.0,46156000.0,45854000.0,45902000.0,362.44750872,16665044057.62611
2022-01-31 13:00:00,45957000.0,45970000.0,45750000.0,45829000.0,154.52968376,7087331168.60795
2022-01-31 14:00:00,45829000.0,46002000.0,45780000.0,45963000.0,130.44931422,5990226371.61945
2022-01-31 15:00:00,45905000.0,46055000.0,45784000.0,45942000.0,213.95319029,9830335743.37481
2022-01-31 16:00:00,45900000.0,46260000.0,45813000.0,46150000.0,137.27594956,6316634552.30681
2022-01-31 17:00:00,46150000.0,46299000.0,46000000.0,46082000.0,204.05156396,9409580305.58985
2022-01-31 18:00:00,46080000.0,46294000.0,46050000.0,46200000.0,62.62119328,2891074242.94348
2022-01-31 19:00:00,46200000.0,46255000.0,46056000.0,46230000.0,95.9812336,4427982853.02861
2022-01-31 20:00:00,46230000.0,46287000.0,45756000.0,46207000.0,138.6854351,6381982358.81398
2022-01-31 21:00:00,46207000.0,46286000.0,45809000.0,46014000.0,122.84479677,5652821415.96383
2022-01-31 22:00:00,46015000.0,46240000.0,45780000.0,46142000.0,100.66226403,4635446744.21468
2022-01-31 23:00:00,46142000.0,46420000.0,46087000.0,46399000.0,180.08254675,8330382626.2258
2022-02-01 00:00:00,46401000.0,46793000.0,46401000.0,46551000.0,243.971561,11380090405.78158
2022-02-01 01:00:00,46550000.0,47337000.0,46549000.0,47287000.0,264.67377025,12438032828.30776
2022-02-01 02:00:00,47287000.0,47500000.0,47028000.0,47423000.0,280.82148559,13290811143.00928
2022-02-01 03:00:00,47423000.0,47500000.0,47200000.0,47322000.0,113.54670026,5378932612.62003
2022-02-01 04:00:00,47351000.0,47647000.0,47284000.0,47328000.0,110.25112245,5232439481.33018
2022-02-01 05:00:00,47324000.0,47480000.0,47136000.0,47307000.0,77.25175952,3655473898.85691
2022-02-01 06:00:00,47307000.0,47400000.0,47180000.0,47347000.0,61.77269817,2922041601.96948
2022-02-01 07:00:00,47345000.0,47640000.0,47281000.0,47300000.0,126.38608675,6000001363.32848
2022-02-01 08:00:00,47300000.0,47352000.0,47176000.0,47266000.0,121.20691458,5730306109.52433
2022-02-01 09:00:00,47304000.0,47514000.0,47107000.0,47168000.0,160.16366882,7570667963.62292
2022-02-01 10:00:00,47152000.0,47312000.0,47110000.0,47167000.0,92.11467977,4348779771.52506
2022-02-01 11:00:00,47194000.0,47469000.0,47165000.0,47422000.0,88.01571978,4165417279.8253
2022-02-01 12:00:00,47427000.0,47540000.0,47323000.0,47500000.0,140.90300696,6685544819.97952
2022-02-01 13:00:00,47500000.0,47560000.0,47312000.0,47403000.0,104.56115352,4959657633.27383
2022-02-01 14:00:00,47403000.0,47414000.0,47313000.0,47338000.0,65.02458733,3081067105.91611
2022-02-01 15:00:00,47338000.0,47373000.0,47051000.0,47132000.0,161.83279649,7629280339.00437
2022-02-01 16:00:00,47143000.0,47323000.0,47122000.0,47251000.0,65.68725116,3103167977.98575
2022-02-01 17:00:00,47251000.0,47420000.0,47163000.0,47420000.0,151.08897412,7153472381.47257
2022-02-01 18:00:00,47401000.0,47909000.0,47206000.0,47208000.0,512.06843077,24367605955.56374
2022-02-01 19:00:00,47209000.0,47244000.0,46869000.0,47102000.0,234.91999974,11058142941.86647
2022-02-01 20:00:00,47102000.0,47323000.0,47063000.0,47322000.0,133.962522,6325195878.11661
2022-02-01 21:00:00,47322000.0,47650000.0,47285000.0,47586000.0,212.66344146,10101292185.46486
2022-02-01 22:00:00,47585000.0,47856000.0,47418000.0,47790000.0,312.43913892,14889578462.3604
2022-02-01 23:00:00,47789000.0,48000000.0,47348000.0,47550000.0,413.50403836,19737416535.19245
2022-02-02 00:00:00,47530000.0,47635000.0,47197000.0,47631000.0,231.28075369,10959179519.49217
2022-02-02 01:00:00,47631000.0,48232000.0,47613000.0,48080000.0,278.71300054,13354869719.33586
2022-02-02 02:00:00,48080000.0,48270000.0,47706000.0,47905000.0,159.56916696,7649496599.9024
2022-02-02 03:00:00,47905000.0,47929000.0,47450000.0,47511000.0,81.95517702,3913632391.58333
2022-02-02 04:00:00,47511000.0,47640000.0,47374000.0,47420000.0,63.27483193,3004580813.31152
2022-02-02 05:00:00,47421000.0,47740000.0,47420000.0,47517000.0,65.18640791,3100899944.9322
2022-02-02 06:00:00,47513000.0,47883000.0,47513000.0,47812000.0,44.84754606,2141924594.91478
2022-02-02 07:00:00,47837000.0,47873000.0,47619000.0,47760000.0,63.38388061,3026667199.96762
2022-02-02 08:00:00,47750000.0,47921000.0,47662000.0,47760000.0,106.84143584,5107439979.52847
2022-02-02 09:00:00,47784000.0,47900000.0,47520000.0,47655000.0,243.07558795,11589799436.00372
2022-02-02 10:00:00,47654000.0,47701000.0,47400000.0,47469000.0,160.15862983,7614751116.38342
2022-02-02 11:00:00,47473000.0,47658000.0,47469000.0,47616000.0,92.66188509,4408363894.5916
2022-02-02 12:00:00,47616000.0,47793000.0,47605000.0,47632000.0,107.9633875,5147506056.38554
2022-02-02 13:00:00,47639000.0,47640000.0,47470000.0,47512000.0,123.60871409,5878822488.97473
2022-02-02 14:00:00,47511000.0,47596000.0,47444000.0,47490000.0,102.20256375,4852726676.63619
2022-02-02 15:00:00,47496000.0,47597000.0,47226000.0,47290000.0,165.51817621,7846658795.36225
2022-02-02 16:00:00,47290000.0,47415000.0,47266000.0,47310000.0,117.85259188,5579546861.57679
2022-02-02 17:00:00,47312000.0,47591000.0,47271000.0,47573000.0,100.66319758,4775218008.87299
2022-02-02 18:00:00,47573000.0,47676000.0,47473000.0,47629000.0,106.29359575,5058203210.40709
2022-02-02 19:00:00,47668000.0,47671000.0,47482000.0,47655000.0,86.33036327,4107679478.29376
2022-02-02 20:00:00,47655000.0,47680000.0,47490000.0,47545000.0,80.49676724,3828511117.19441
2022-02-02 21:00:00,47546000.0,47700000.0,47530000.0,47672000.0,140.84149554,6709100639.79946
2022-02-02 22:00:00,47672000.0,47723000.0,47304000.0,47310000.0,237.09228876,11261553164.31829
2022-02-02 23:00:00,47310000.0,47358000.0,46500000.0,46607000.0,718.05044715,33675304261.5576
2022-02-03 00:00:00,46584000.0,46791000.0,46190000.0,46238000.0,529.29096508,24619236501.84733
2022-02-03 01:00:00,46232000.0,46350000.0,46000000.0,46289000.0,366.7610664,16918597649.89673
2022-02-03 02:00:00,46289000.0,46518000.0,46168000.0,46360000.0,117.68873694,5457306608.40715
2022-02-03 03:00:00,46360000.0,46478000.0,46321000.0,46432000.0,59.09700095,2741677932.10147
2022-02-03 04:00:00,46432000.0,46574000.0,46340000.0,46474000.0,52.60869338,2444370592.23096
2022-02-03 05:00:00,46474000.0,46600000.0,46339000.0,46472000.0,55.30973277,2569213620.72261
2022-02-03 06:00:00,46488000.0,46534000.0,45634000.0,45827000.0,391.2640218,17960169483.36953
2022-02-03 07:00:00,45846000.0,46083000.0,45750000.0,45830000.0,211.47327555,9703654666.90816
2022-02-03 08:00:00,45850000.0,45890000.0,45401000.0,45517000.0,318.51728307,14533081378.83323
2022-02-03 09:00:00,45518000.0,45851000.0,45312000.0,45582000.0,343.68624685,15672833395.27733
2022-02-03 10:00:00,45584000.0,45722000.0,45511000.0,45649000.0,209.26199324,9541358926.35244
2022-02-03 11:00:00,45656000.0,45713000.0,45446000.0,45678000.0,144.37224308,6579268126.13156
2022-02-03 12:00:00,45682000.0,45748000.0,45507000.0,45524000.0,110.7323749,5049608428.26661
2022-02-03 13:00:00,45524000.0,45633000.0,45500000.0,45557000.0,149.52392247,6812110744.20841
2022-02-03 14:00:00,45567000.0,45759000.0,45440000.0,45751000.0,133.69494338,6098978755.85048
