Date,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F
2014-12-27,,,,315.8630065917969,
2014-12-28,,,,317.239013671875,
2014-12-29,171500.0,26580.0,59500.0,312.6700134277344,1181.699951171875
2014-12-30,169000.0,26540.0,59100.0,310.73699951171875,1200.199951171875
2014-12-31,,,,320.1929931640625,1183.9000244140625
2015-01-01,,,,314.2489929199219,
2015-01-02,169000.0,26600.0,58800.0,315.0320129394531,1186.0
2015-01-03,,,,281.0820007324219,
2015-01-04,,,,264.19500732421875,
2015-01-05,168000.0,26660.0,58400.0,274.4739990234375,1203.9000244140625
2015-01-06,164500.0,25900.0,60100.0,286.1889953613281,1219.300048828125
2015-01-07,170000.0,26140.0,60000.0,294.3370056152344,1210.5999755859375
2015-01-08,178000.0,26280.0,62200.0,283.3489990234375,1208.4000244140625
2015-01-09,180000.0,26280.0,61700.0,290.4079895019531,1216.0
2015-01-10,,,,274.7959899902344,
2015-01-11,,,,265.6600036621094,
2015-01-12,177500.0,26320.0,62100.0,267.7959899902344,1232.699951171875
2015-01-13,179500.0,26780.0,61500.0,225.86099243164065,1234.300048828125
2015-01-14,177500.0,26900.0,62100.0,178.10299682617188,1234.4000244140625
2015-01-15,174500.0,26680.0,60900.0,209.843994140625,1264.699951171875
2015-01-16,171000.0,26320.0,60800.0,208.0970001220703,1276.9000244140625
2015-01-17,,,,199.25999450683597,
2015-01-18,,,,210.3390045166016,
2015-01-19,172500.0,26860.0,60800.0,214.86099243164065,
2015-01-20,173500.0,27440.0,60500.0,211.31500244140625,1294.199951171875
2015-01-21,171500.0,27900.0,60000.0,226.89700317382807,1293.699951171875
2015-01-22,168000.0,27560.0,61800.0,233.406005859375,1300.699951171875
2015-01-23,168000.0,27720.0,62000.0,232.8789978027344,1292.5999755859375
2015-01-24,,,,247.8470001220703,
2015-01-25,,,,253.71800231933597,
2015-01-26,164500.0,27780.0,62800.0,273.4729919433594,1279.4000244140625
2015-01-27,164000.0,28000.0,64300.0,263.4750061035156,1291.699951171875
2015-01-28,165500.0,27560.0,63500.0,233.9149932861328,1285.9000244140625
2015-01-29,167000.0,27200.0,62600.0,233.51300048828125,1254.5999755859375
2015-01-30,169500.0,27300.0,60800.0,226.4250030517578,1278.5
2015-01-31,,,,217.4640045166016,
2015-02-01,,,,226.9720001220703,
2015-02-02,171000.0,27360.0,60500.0,238.22900390625,1276.199951171875
2015-02-03,166000.0,27320.0,60300.0,227.26800537109372,1259.699951171875
2015-02-04,166500.0,27180.0,61300.0,226.85299682617188,1263.800048828125
2015-02-05,166000.0,27160.0,60600.0,217.11099243164065,1262.0
2015-02-06,163500.0,27440.0,60300.0,222.26600646972656,1233.9000244140625
2015-02-07,,,,227.7539978027344,
2015-02-08,,,,223.41200256347656,
2015-02-09,157500.0,27900.0,60100.0,220.1100006103516,1240.800048828125
2015-02-10,156500.0,27560.0,59300.0,219.8390045166016,1231.5999755859375
2015-02-11,157000.0,27100.0,60000.0,219.18499755859372,1219.0
2015-02-12,155000.0,26880.0,59900.0,221.76400756835935,1220.0999755859375
2015-02-13,158000.0,27220.0,60000.0,235.427001953125,1226.5
2015-02-14,,,,257.3210144042969,
2015-02-15,,,,234.8249969482422,
2015-02-16,158000.0,27480.0,59500.0,233.84300231933597,
2015-02-17,162500.0,27540.0,60600.0,243.6100006103516,1208.0999755859375
2015-02-18,,,,236.3260040283203,1199.699951171875
2015-02-19,,,,240.2830047607422,1207.0999755859375
2015-02-20,,,,243.7790069580078,1204.4000244140625
2015-02-21,,,,244.53399658203125,
2015-02-22,,,,235.9770050048828,
2015-02-23,162000.0,27340.0,60900.0,238.8919982910156,1200.300048828125
2015-02-24,162500.0,27340.0,61200.0,238.7350006103516,1196.9000244140625
2015-02-25,164000.0,27580.0,61500.0,237.47000122070312,1201.0
2015-02-26,163500.0,27500.0,61100.0,236.42599487304688,1209.5999755859375
2015-02-27,160500.0,27140.0,61800.0,253.8280029296875,1212.5999755859375
2015-02-28,,,,254.26300048828125,
2015-03-01,,,,260.2019958496094,
2015-03-02,161500.0,28460.0,60500.0,275.6700134277344,1207.699951171875
2015-03-03,166500.0,28360.0,60600.0,281.7019958496094,1204.0
2015-03-04,163500.0,28740.0,60900.0,273.0920104980469,1200.5999755859375
2015-03-05,167500.0,28440.0,60600.0,276.1780090332031,1195.9000244140625
2015-03-06,173000.0,28840.0,60400.0,272.7229919433594,1164.0999755859375
2015-03-07,,,,276.260986328125,
2015-03-08,,,,274.35400390625,
2015-03-09,169000.0,28400.0,60100.0,289.60699462890625,1166.4000244140625
2015-03-10,173000.0,28420.0,60200.0,291.760009765625,1160.0999755859375
2015-03-11,176500.0,29480.0,59900.0,296.3789978027344,1150.699951171875
2015-03-12,172000.0,28940.0,59700.0,294.35400390625,1152.0999755859375
2015-03-13,172000.0,29140.0,59500.0,285.3370056152344,1152.5999755859375
2015-03-14,,,,281.885009765625,
2015-03-15,,,,286.3930053710937,
2015-03-16,175500.0,29400.0,59600.0,290.5929870605469,1153.300048828125
2015-03-17,182000.0,29940.0,60200.0,285.5050048828125,1148.300048828125
2015-03-18,182000.0,30060.0,60100.0,256.29901123046875,1151.4000244140625
2015-03-19,184000.0,29400.0,60100.0,260.9280090332031,1169.0999755859375
2015-03-20,181000.0,29280.0,59800.0,261.7489929199219,1184.800048828125
2015-03-21,,,,260.0249938964844,
2015-03-22,,,,267.9599914550781,
2015-03-23,179000.0,29340.0,60000.0,266.739990234375,1188.0
2015-03-24,175000.0,29520.0,60400.0,245.59500122070312,1191.699951171875
2015-03-25,170000.0,29700.0,59600.0,246.19700622558597,1197.300048828125
2015-03-26,169000.0,28420.0,59400.0,248.5319976806641,1205.0999755859375
2015-03-27,167500.0,28420.0,58900.0,247.0290069580078,1199.800048828125
2015-03-28,,,,252.79800415039065,
2015-03-29,,,,242.71299743652344,
2015-03-30,167000.0,28560.0,58800.0,247.5260009765625,1184.800048828125
2015-03-31,168500.0,28820.0,58900.0,244.2239990234375,1183.0999755859375
2015-04-01,164000.0,28460.0,58600.0,247.27200317382807,1208.0999755859375
2015-04-02,164000.0,28680.0,58000.0,253.0050048828125,1200.9000244140625
2015-04-03,166000.0,28680.0,58000.0,254.32200622558597,
2015-04-04,,,,253.69700622558597,
2015-04-05,,,,260.5979919433594,
2015-04-06,162000.0,29400.0,57700.0,255.49200439453125,1218.5999755859375
2015-04-07,161500.0,29240.0,58200.0,253.17999267578125,1210.5999755859375
2015-04-08,161000.0,29580.0,57600.0,245.02200317382807,1203.0999755859375
2015-04-09,161500.0,29660.0,59200.0,243.67599487304688,1193.5999755859375
2015-04-10,167500.0,29800.0,59100.0,236.07200622558597,1204.5999755859375
2015-04-11,,,,236.552001953125,
2015-04-12,,,,236.1529998779297,
2015-04-13,167000.0,29580.0,59400.0,224.5870056152344,1199.300048828125
2015-04-14,171000.0,29480.0,59700.0,219.15899658203125,1192.800048828125
2015-04-15,170000.0,28920.0,60000.0,223.8329925537109,1201.5
2015-04-16,169000.0,29540.0,60300.0,228.572998046875,1198.0
2015-04-17,170000.0,29000.0,60400.0,222.8820037841797,1202.9000244140625
2015-04-18,,,,223.3560028076172,
2015-04-19,,,,222.6000061035156,
2015-04-20,174500.0,28600.0,59900.0,224.62600708007807,1193.5
2015-04-21,171000.0,28880.0,59300.0,235.2689971923828,1202.9000244140625
2015-04-22,170000.0,29220.0,59200.0,234.17599487304688,1186.9000244140625
2015-04-23,175500.0,29020.0,61900.0,236.4620056152344,1194.4000244140625
2015-04-24,177500.0,28200.0,62300.0,231.26800537109372,1175.199951171875
2015-04-25,,,,226.38999938964844,
2015-04-26,,,,219.42999267578125,
2015-04-27,176000.0,27900.0,61300.0,229.28599548339844,1203.300048828125
2015-04-28,172500.0,27320.0,61000.0,225.85499572753903,1214.0
2015-04-29,171000.0,27700.0,61200.0,225.80799865722656,1209.800048828125
2015-04-30,169000.0,28200.0,60400.0,236.1450042724609,1182.4000244140625
2015-05-01,,,,232.07899475097656,1174.5
2015-05-02,,,,234.92999267578125,
2015-05-03,,,,240.3580017089844,
2015-05-04,172000.0,28000.0,59700.0,239.01800537109372,1186.800048828125
2015-05-05,,,,236.1210021972656,1193.199951171875
2015-05-06,171500.0,27240.0,58800.0,229.7819976806641,1190.300048828125
2015-05-07,173000.0,27400.0,58500.0,237.33399963378903,1182.4000244140625
2015-05-08,173000.0,26760.0,58400.0,243.86300659179688,1189.0999755859375
2015-05-09,,,,241.83200073242188,
2015-05-10,,,,240.29600524902344,
2015-05-11,169500.0,26720.0,58600.0,242.1580047607422,1183.199951171875
2015-05-12,169000.0,26620.0,58100.0,241.11199951171875,1192.5999755859375
2015-05-13,166000.0,26660.0,58000.0,236.3769989013672,1218.4000244140625
2015-05-14,164000.0,26800.0,58200.0,236.9290008544922,1225.4000244140625
2015-05-15,163500.0,26520.0,57900.0,237.60499572753903,1225.5
2015-05-16,,,,236.1529998779297,
2015-05-17,,,,236.802001953125,
2015-05-18,162500.0,26400.0,57000.0,233.1280059814453,1227.800048828125
2015-05-19,162500.0,26760.0,57100.0,231.94700622558597,1206.9000244140625
2015-05-20,162500.0,27320.0,57100.0,234.01800537109372,1208.9000244140625
2015-05-21,159500.0,27040.0,56200.0,235.343994140625,1204.4000244140625
2015-05-22,162500.0,27000.0,56900.0,240.34800720214844,1204.300048828125
2015-05-23,,,,238.8719940185547,
2015-05-24,,,,240.9530029296875,
2015-05-25,,,,237.1100006103516,
2015-05-26,160000.0,27240.0,56500.0,237.11599731445312,1187.199951171875
2015-05-27,157000.0,26280.0,56100.0,237.2830047607422,1185.9000244140625
2015-05-28,156000.0,26180.0,56100.0,237.4080047607422,1188.0999755859375
2015-05-29,158000.0,26140.0,55300.0,237.0959930419922,1189.4000244140625
2015-05-30,,,,233.34500122070312,
2015-05-31,,,,230.19000244140625,
2015-06-01,154500.0,25820.0,55400.0,222.92599487304688,1188.300048828125
2015-06-02,138500.0,26060.0,55400.0,225.8029937744141,1194.0999755859375
2015-06-03,135500.0,25460.0,55000.0,225.87399291992188,1184.699951171875
2015-06-04,139000.0,26740.0,55100.0,224.32400512695312,1174.9000244140625
2015-06-05,137500.0,26820.0,54200.0,224.95199584960935,1167.800048828125
2015-06-06,,,,225.61900329589844,
2015-06-07,,,,222.8809967041016,
2015-06-08,134500.0,26280.0,53500.0,228.48899841308597,1173.199951171875
2015-06-09,135500.0,25640.0,53200.0,229.04800415039065,1177.300048828125
2015-06-10,134500.0,25240.0,52800.0,228.8029937744141,1186.0999755859375
2015-06-11,138000.0,25140.0,53100.0,229.7050018310547,1179.9000244140625
2015-06-12,136000.0,25540.0,51900.0,229.98199462890625,1178.800048828125
2015-06-13,,,,232.4019927978516,
2015-06-14,,,,233.54299926757807,
2015-06-15,136500.0,25400.0,51700.0,236.822998046875,1185.300048828125
2015-06-16,137000.0,25100.0,50300.0,250.8950042724609,1180.5
2015-06-17,136000.0,25080.0,50700.0,249.28399658203125,1176.4000244140625
2015-06-18,131500.0,25300.0,50500.0,249.0070037841797,1201.5
2015-06-19,130000.0,25320.0,50700.0,244.6060028076172,1201.5
2015-06-20,,,,245.2120056152344,
2015-06-21,,,,243.94400024414065,
2015-06-22,132000.0,25620.0,51600.0,246.9900054931641,1183.699951171875
2015-06-23,131000.0,26420.0,50800.0,244.29600524902344,1176.199951171875
2015-06-24,133000.0,26040.0,50800.0,240.51499938964844,1172.5999755859375
2015-06-25,132000.0,25380.0,49900.0,242.7989959716797,1171.5
2015-06-26,135000.0,25560.0,49550.0,243.593994140625,1172.9000244140625
2015-06-27,,,,250.9900054931641,
2015-06-28,,,,249.0110015869141,
2015-06-29,134500.0,25620.0,47150.0,257.0639953613281,1178.5
2015-06-30,136000.0,25360.0,47200.0,263.0719909667969,1171.5
2015-07-01,136500.0,25900.0,47800.0,258.6210021972656,1169.0
2015-07-02,135500.0,25980.0,48100.0,255.41200256347656,1163.0
2015-07-03,135000.0,25360.0,47650.0,256.33599853515625,
2015-07-04,,,,260.885986328125,
2015-07-05,,,,271.9129943847656,
2015-07-06,133000.0,24600.0,46050.0,269.0299987792969,1172.9000244140625
2015-07-07,131500.0,24800.0,46550.0,266.2070007324219,1152.4000244140625
2015-07-08,128000.0,24780.0,46200.0,270.7850036621094,1163.300048828125
2015-07-09,127000.0,25300.0,45750.0,269.2279968261719,1159.0
2015-07-10,124000.0,25180.0,44750.0,284.8940124511719,1157.699951171875
2015-07-11,,,,293.114990234375,
2015-07-12,,,,310.86700439453125,
2015-07-13,125500.0,25320.0,44900.0,292.0539855957031,1155.199951171875
2015-07-14,125500.0,24500.0,43600.0,287.4639892578125,1153.300048828125
2015-07-15,126500.0,24700.0,44250.0,285.8290100097656,1147.199951171875
2015-07-16,127000.0,25640.0,44050.0,278.0889892578125,1143.800048828125
2015-07-17,123500.0,26100.0,41700.0,279.47198486328125,1131.800048828125
2015-07-18,,,,274.9010009765625,
2015-07-19,,,,273.614013671875,
2015-07-20,124000.0,25500.0,41350.0,278.9809875488281,1106.699951171875
2015-07-21,133000.0,25260.0,42350.0,275.8330078125,1103.4000244140625
2015-07-22,131000.0,25060.0,43650.0,277.22198486328125,1091.4000244140625
2015-07-23,138000.0,24680.0,42800.0,276.04901123046875,1094.0
2015-07-24,139000.0,24580.0,41150.0,288.27801513671875,1085.5999755859375
2015-07-25,,,,288.6969909667969,
2015-07-26,,,,292.6860046386719,
2015-07-27,145000.0,24600.0,44550.0,293.6239929199219,1096.5
2015-07-28,145000.0,24600.0,43050.0,294.427001953125,1096.300048828125
2015-07-29,146000.0,25260.0,43800.0,289.5899963378906,1092.699951171875
2015-07-30,150000.0,24300.0,40850.0,287.72198486328125,1088.4000244140625
2015-07-31,149000.0,23700.0,40600.0,284.6499938964844,1094.9000244140625
2015-08-01,,,,281.6010131835937,
2015-08-02,,,,282.614013671875,
2015-08-03,143500.0,23500.0,41050.0,281.2269897460937,1089.4000244140625
2015-08-04,144000.0,23640.0,41700.0,285.2179870605469,1090.699951171875
2015-08-05,145500.0,23180.0,41500.0,281.8819885253906,1085.699951171875
2015-08-06,139500.0,22300.0,41150.0,278.5769958496094,1090.199951171875
2015-08-07,138000.0,22720.0,40650.0,279.5849914550781,1094.0999755859375
2015-08-08,,,,260.9970092773437,
2015-08-09,,,,265.0830078125,
2015-08-10,140000.0,22820.0,40300.0,264.4700012207031,1104.199951171875
2015-08-11,139000.0,23140.0,40000.0,270.385986328125,1107.5999755859375
2015-08-12,146000.0,23080.0,40350.0,266.3760070800781,1123.199951171875
2015-08-13,144500.0,22800.0,40900.0,264.0799865722656,1115.699951171875
2015-08-14,144500.0,22800.0,40900.0,265.67999267578125,1112.9000244140625
2015-08-15,,,,261.5509948730469,
2015-08-16,,,,258.5069885253906,
2015-08-17,143500.0,22080.0,40300.0,257.9760131835937,1118.5999755859375
2015-08-18,146500.0,22620.0,41350.0,211.07899475097656,1117.0999755859375
2015-08-19,148000.0,23080.0,40450.0,226.6840057373047,1128.0999755859375
2015-08-20,149000.0,22780.0,40450.0,235.3500061035156,1153.0
2015-08-21,146000.0,22020.0,39800.0,232.56900024414065,1159.5999755859375
2015-08-22,,,,230.38999938964844,
2015-08-23,,,,228.16900634765625,
2015-08-24,142500.0,21580.0,40150.0,210.4949951171875,1153.4000244140625
2015-08-25,147500.0,21580.0,40850.0,221.60899353027344,1138.199951171875
2015-08-26,150000.0,21340.0,43450.0,225.83099365234372,1124.5999755859375
2015-08-27,147000.0,21340.0,43300.0,224.7689971923828,1122.4000244140625
2015-08-28,144000.0,21620.0,44100.0,231.39599609375,1133.0999755859375
2015-08-29,,,,229.77999877929688,
2015-08-30,,,,228.7610015869141,
2015-08-31,149000.0,21780.0,44500.0,230.05599975585935,1131.5999755859375
2015-09-01,146500.0,21700.0,43350.0,228.1210021972656,1138.699951171875
2015-09-02,151500.0,21800.0,44050.0,229.28399658203125,1132.5
2015-09-03,152000.0,22440.0,44500.0,227.18299865722656,1123.699951171875
2015-09-04,150000.0,22580.0,43500.0,230.29800415039065,1120.5999755859375
2015-09-05,,,,235.0189971923828,
2015-09-06,,,,239.83999633789065,
2015-09-07,152000.0,22240.0,43200.0,239.8470001220703,
2015-09-08,156500.0,22620.0,46100.0,243.60699462890625,1120.4000244140625
2015-09-09,155500.0,22940.0,47000.0,238.16799926757807,1102.199951171875
2015-09-10,156500.0,22680.0,46250.0,238.4770050048828,1109.5
2015-09-11,156000.0,22300.0,47050.0,240.10699462890625,1103.5
2015-09-12,,,,235.22900390625,
2015-09-13,,,,230.51199340820312,
2015-09-14,154500.0,22480.0,45400.0,230.6439971923828,1107.699951171875
2015-09-15,156500.0,22460.0,45900.0,230.3040008544922,1102.800048828125
2015-09-16,163000.0,23040.0,47000.0,229.09100341796875,1119.199951171875
2015-09-17,163500.0,23140.0,46900.0,229.80999755859372,1117.300048828125
2015-09-18,165500.0,23800.0,47200.0,232.9750061035156,1138.0999755859375
2015-09-19,,,,231.4929962158203,
2015-09-20,,,,231.2120056152344,
2015-09-21,159000.0,23000.0,46400.0,227.0850067138672,1133.0999755859375
2015-09-22,164000.0,22900.0,46050.0,230.6179962158203,1125.0
2015-09-23,157000.0,22620.0,44750.0,230.2830047607422,1131.5999755859375
2015-09-24,158000.0,22520.0,44300.0,234.5290069580078,1153.800048828125
2015-09-25,162000.0,22240.0,44800.0,235.1439971923828,1146.0
2015-09-26,,,,234.33999633789065,
2015-09-27,,,,232.7570037841797,
2015-09-28,,,,239.1419982910156,1132.0
2015-09-29,,,,236.6869964599609,1127.0999755859375
2015-09-30,164000.0,22680.0,45650.0,236.05999755859372,1115.5
2015-10-01,168000.0,22680.0,45650.0,237.5489959716797,1114.199951171875
2015-10-02,167000.0,22380.0,45000.0,237.29299926757807,1137.0999755859375
2015-10-03,,,,238.72999572753903,
2015-10-04,,,,238.25900268554688,
2015-10-05,164000.0,22300.0,44550.0,240.38299560546875,1138.0999755859375
2015-10-06,158000.0,23020.0,44800.0,246.06300354003903,1146.800048828125
2015-10-07,160500.0,25020.0,46300.0,242.968994140625,1149.0
2015-10-08,162000.0,25400.0,47000.0,242.3040008544922,1144.699951171875
2015-10-09,,,,243.93099975585935,1156.300048828125
2015-10-10,,,,244.9409942626953,
2015-10-11,,,,247.0500030517578,
2015-10-12,159500.0,25200.0,47150.0,245.30799865722656,1164.9000244140625
2015-10-13,163500.0,25040.0,46100.0,249.50799560546875,1165.800048828125
2015-10-14,163000.0,25080.0,46150.0,251.98899841308597,1180.0999755859375
2015-10-15,162500.0,25380.0,46750.0,254.32000732421875,1187.9000244140625
2015-10-16,161000.0,25300.0,45950.0,262.8689880371094,1183.5999755859375
2015-10-17,,,,270.6400146484375,
2015-10-18,,,,261.6430053710937,
2015-10-19,161000.0,25120.0,46800.0,263.43701171875,1173.300048828125
2015-10-20,162500.0,25320.0,46850.0,269.4630126953125,1178.0
2015-10-21,163000.0,25400.0,53600.0,266.2720031738281,1167.5999755859375
2015-10-22,162000.0,25600.0,53200.0,274.02301025390625,1166.5999755859375
2015-10-23,158000.0,25780.0,53000.0,276.4960021972656,1163.300048828125
2015-10-24,,,,281.65399169921875,
2015-10-25,,,,283.67999267578125,
2015-10-26,159000.0,25840.0,53600.0,285.29998779296875,1167.0
2015-10-27,159000.0,25960.0,53500.0,293.7879943847656,1166.800048828125
2015-10-28,155500.0,26160.0,54200.0,304.6180114746094,1177.0999755859375
2015-10-29,153500.0,26500.0,53000.0,313.8550109863281,1147.199951171875
2015-10-30,156000.0,27440.0,49100.0,328.0150146484375,1141.5
2015-10-31,,,,314.1659851074219,
2015-11-01,,,,325.4309997558594,
2015-11-02,158500.0,27660.0,50800.0,361.1889953613281,1135.800048828125
2015-11-03,162500.0,27040.0,50600.0,403.4169921875,1114.199951171875
2015-11-04,165500.0,26600.0,50600.0,411.56298828125,1106.5
2015-11-05,165500.0,26840.0,50600.0,386.35400390625,1104.4000244140625
2015-11-06,164500.0,26760.0,49700.0,374.4700012207031,1087.5999755859375
2015-11-07,,,,386.4819946289063,
2015-11-08,,,,373.3680114746094,
2015-11-09,165000.0,26880.0,50800.0,380.2569885253906,1087.9000244140625
2015-11-10,162500.0,26420.0,52500.0,336.8190002441406,1088.199951171875
2015-11-11,163000.0,26660.0,52000.0,311.0840148925781,1084.699951171875
2015-11-12,160500.0,26340.0,54700.0,338.1520080566406,1080.800048828125
2015-11-13,156500.0,26000.0,54800.0,336.75299072265625,1080.800048828125
2015-11-14,,,,332.906005859375,
2015-11-15,,,,320.1659851074219,
2015-11-16,158000.0,25260.0,53800.0,330.7510070800781,1083.699951171875
2015-11-17,157000.0,25400.0,55200.0,335.093994140625,1068.699951171875
2015-11-18,158000.0,25620.0,54200.0,334.5899963378906,1068.800048828125
2015-11-19,159500.0,25780.0,56300.0,326.14898681640625,1078.0
2015-11-20,158000.0,25700.0,56400.0,322.0220031738281,1076.4000244140625
2015-11-21,,,,326.927001953125,
2015-11-22,,,,324.5360107421875,
2015-11-23,157000.0,25640.0,55600.0,323.0459899902344,1066.800048828125
2015-11-24,155000.0,25980.0,56200.0,320.0459899902344,1074.300048828125
2015-11-25,151500.0,25980.0,56100.0,328.2059936523437,1070.5
2015-11-26,152500.0,26700.0,56100.0,352.6839904785156,
2015-11-27,151000.0,26540.0,54800.0,358.0419921875,1056.199951171875
2015-11-28,,,,357.3810119628906,
2015-11-29,,,,371.29400634765625,
2015-11-30,147500.0,25680.0,54200.0,377.3210144042969,1065.800048828125
2015-12-01,153000.0,26420.0,55000.0,362.4880065917969,1063.800048828125
2015-12-02,152000.0,26000.0,53900.0,359.18701171875,1054.199951171875
2015-12-03,153000.0,25800.0,52500.0,361.0459899902344,1061.699951171875
2015-12-04,151500.0,25380.0,52600.0,363.1830139160156,1084.5
2015-12-05,,,,388.9490051269531,
2015-12-06,,,,388.7829895019531,
2015-12-07,150500.0,25240.0,52400.0,395.5360107421875,1076.4000244140625
2015-12-08,150000.0,25240.0,51700.0,415.56298828125,1076.300048828125
2015-12-09,151500.0,25260.0,52300.0,417.56298828125,1077.5999755859375
2015-12-10,151500.0,25660.0,49050.0,415.47900390625,1073.0999755859375
2015-12-11,148500.0,25680.0,49300.0,451.93798828125,1076.9000244140625
2015-12-12,,,,434.99700927734375,
2015-12-13,,,,433.7550048828125,
2015-12-14,150500.0,25220.0,47900.0,444.1820068359375,1064.699951171875
2015-12-15,151500.0,25540.0,50000.0,465.3210144042969,1062.9000244140625
2015-12-16,153000.0,25980.0,51700.0,454.9339904785156,1078.0
2015-12-17,155500.0,25800.0,52100.0,456.0780029296875,1050.800048828125
2015-12-18,154000.0,25560.0,51500.0,463.6159973144531,1066.199951171875
2015-12-19,,,,462.3219909667969,
2015-12-20,,,,442.68499755859375,
2015-12-21,152000.0,25600.0,52300.0,438.6390075683594,1081.9000244140625
2015-12-22,153000.0,25840.0,52800.0,436.5719909667969,1074.800048828125
2015-12-23,151500.0,25900.0,52400.0,442.4010009765625,1069.4000244140625
2015-12-24,151500.0,25700.0,53300.0,454.9849853515625,1077.199951171875
2015-12-25,,,,455.6530151367188,
2015-12-26,,,,417.2739868164063,
2015-12-27,,,,422.822998046875,
2015-12-28,151000.0,25320.0,52200.0,422.2789916992188,1070.5
2015-12-29,149000.0,25080.0,52400.0,432.9830017089844,1077.5
2015-12-30,149000.0,25200.0,53800.0,426.6199951171875,1060.0999755859375
2015-12-31,,,,430.5669860839844,1060.300048828125
2016-01-01,,,,434.3340148925781,
2016-01-02,,,,433.43798828125,
2016-01-03,,,,430.010986328125,
2016-01-04,144000.0,24100.0,52500.0,433.0910034179688,1075.0999755859375
2016-01-05,143500.0,24160.0,54300.0,431.9599914550781,1078.4000244140625
2016-01-06,140000.0,23500.0,54700.0,429.1050109863281,1091.9000244140625
2016-01-07,137500.0,23260.0,55000.0,458.0480041503906,1107.699951171875
2016-01-08,136500.0,23420.0,55900.0,453.2300109863281,1097.800048828125
2016-01-09,,,,447.6109924316406,
2016-01-10,,,,447.9909973144531,
2016-01-11,140000.0,23040.0,55500.0,448.4280090332031,1096.5
2016-01-12,139500.0,22920.0,57000.0,435.6900024414063,1085.5999755859375
2016-01-13,140500.0,22960.0,56700.0,432.3710021972656,1087.5
2016-01-14,141000.0,22760.0,57900.0,430.3059997558594,1073.9000244140625
2016-01-15,138500.0,22640.0,56700.0,364.33099365234375,1091.5
2016-01-16,,,,387.5360107421875,
2016-01-17,,,,382.2990112304688,
2016-01-18,139000.0,22520.0,55300.0,387.1679992675781,
2016-01-19,140000.0,23420.0,54800.0,380.1489868164063,1089.9000244140625
2016-01-20,136500.0,22760.0,52800.0,420.2300109863281,1107.0999755859375
2016-01-21,137000.0,22620.0,53000.0,410.2619934082031,1099.0999755859375
2016-01-22,139000.0,23360.0,56500.0,382.4920043945313,1097.199951171875
2016-01-23,,,,387.4909973144531,
2016-01-24,,,,402.9710083007813,
2016-01-25,137500.0,23240.0,56800.0,391.72601318359375,1106.199951171875
2016-01-26,136000.0,22740.0,54800.0,392.1530151367188,1121.699951171875
2016-01-27,137000.0,23500.0,57800.0,394.9719848632813,1116.0999755859375
2016-01-28,135000.0,22900.0,57700.0,380.28900146484375,1115.5999755859375
2016-01-29,133000.0,23000.0,57900.0,379.4739990234375,1116.4000244140625
2016-01-30,,,,378.2550048828125,
2016-01-31,,,,368.7669982910156,
2016-02-01,132500.0,23260.0,56900.0,373.0559997558594,1127.9000244140625
2016-02-02,129500.0,23120.0,56900.0,374.447998046875,1127.300048828125
2016-02-03,129000.0,22920.0,56200.0,369.9490051269531,1141.300048828125
2016-02-04,132500.0,23120.0,56500.0,389.593994140625,1157.5999755859375
2016-02-05,133500.0,23280.0,56900.0,386.5490112304688,1157.800048828125
2016-02-06,,,,376.5220031738281,
2016-02-07,,,,376.6199951171875,
2016-02-08,,,,373.4469909667969,1197.9000244140625
2016-02-09,,,,376.0289916992188,1198.699951171875
2016-02-10,,,,381.6489868164063,1194.699951171875
2016-02-11,131000.0,22600.0,55500.0,379.6539916992188,1247.9000244140625
2016-02-12,137000.0,22600.0,55800.0,384.2630004882813,1239.0999755859375
2016-02-13,,,,391.8599853515625,
2016-02-14,,,,407.2300109863281,
2016-02-15,139500.0,23080.0,57700.0,400.18499755859375,
2016-02-16,141000.0,23360.0,59500.0,407.4880065917969,1207.9000244140625
2016-02-17,147000.0,23700.0,59600.0,416.3219909667969,1211.0999755859375
2016-02-18,147000.0,23740.0,60300.0,422.37298583984375,1226.0999755859375
2016-02-19,149000.0,23800.0,60800.0,420.7850036621094,1230.4000244140625
2016-02-20,,,,437.16400146484375,
2016-02-21,,,,438.7980041503906,
2016-02-22,147500.0,23500.0,62500.0,437.74798583984375,1209.5
2016-02-23,149000.0,23620.0,62600.0,420.7359924316406,1222.300048828125
2016-02-24,149000.0,23440.0,63500.0,424.9549865722656,1238.699951171875
2016-02-25,147000.0,23580.0,63400.0,424.54400634765625,1238.199951171875
2016-02-26,147000.0,23440.0,63700.0,432.1520080566406,1219.800048828125
2016-02-27,,,,432.5190124511719,
2016-02-28,,,,433.5039978027344,
2016-02-29,147500.0,23560.0,64900.0,437.6969909667969,1233.9000244140625
2016-03-01,,,,435.12298583984375,1230.300048828125
2016-03-02,150000.0,23940.0,64800.0,423.989013671875,1241.0999755859375
2016-03-03,147500.0,24400.0,63500.0,421.6510009765625,1257.4000244140625
2016-03-04,147500.0,24300.0,62700.0,410.9389953613281,1269.9000244140625
2016-03-05,,,,400.5700073242188,
2016-03-06,,,,407.7070007324219,
2016-03-07,146500.0,24460.0,62800.0,414.3210144042969,1263.199951171875
2016-03-08,148000.0,23840.0,63400.0,413.9719848632813,1262.0999755859375
2016-03-09,149500.0,23880.0,62500.0,414.8599853515625,1256.5999755859375
